record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
32220,6,25,2001,20,PB,M,26,19
32221,6,25,2001,20,PB,F,26,17
32459,8,25,2001,20,PB,F,26,29
32460,8,25,2001,20,PB,F,26,33
32464,8,25,2001,20,PB,M,28,38
32465,8,25,2001,20,PB,M,27,33
32466,8,25,2001,20,PB,M,28,36
32467,8,25,2001,20,PB,F,26,35
32472,8,25,2001,20,PB,F,27,27
32652,9,22,2001,20,PB,M,27,32
32653,9,22,2001,20,PB,F,26,32
32655,9,22,2001,20,PB,F,26,28
32656,9,22,2001,20,PB,M,27,37
32659,9,22,2001,20,PB,F,27,34
32660,9,22,2001,20,PB,M,26,29
32884,10,13,2001,20,PB,F,26,29
32885,10,13,2001,20,PB,M,26,35
32887,10,13,2001,20,PB,F,27,35
32888,10,13,2001,20,PB,F,27,31
32889,10,13,2001,20,PB,F,26,26
33076,11,17,2001,20,PB,F,26,31
33078,11,17,2001,20,PB,F,26,27
33079,11,17,2001,20,PB,M,26,30
33082,11,17,2001,20,PB,F,27,36
33083,11,17,2001,20,PB,M,26,35
33295,12,15,2001,20,PB,F,27,33
33296,12,15,2001,20,PB,M,25,35
33299,12,15,2001,20,PB,F,25,28
33300,12,15,2001,20,PB,F,26,30
33301,12,15,2001,20,PB,F,27,31
33484,2,9,2002,20,PB,F,26,33
33485,2,9,2002,20,PB,F,27,29
33486,2,9,2002,20,PB,M,27,41
33487,2,9,2002,20,PB,F,27,33
33636,3,13,2002,20,PB,M,27,41
33637,3,13,2002,20,PB,F,26,34
33638,3,13,2002,20,PB,F,27,31
33639,3,13,2002,20,PB,F,26,30
33919,4,17,2002,20,PB,M,26,41
33920,4,17,2002,20,PB,F,26,34
33921,4,17,2002,20,PB,F,26,35
33922,4,17,2002,20,PB,F,27,34
33923,4,17,2002,20,PB,M,28,39
34013,5,15,2002,20,PB,M,26,14
34014,5,15,2002,20,PB,F,25,16
34016,5,15,2002,20,PB,M,26,17
34017,5,15,2002,20,PB,F,26,36
34018,5,15,2002,20,PB,F,27,35
34020,5,15,2002,20,PB,M,28,38
34021,5,15,2002,20,PB,M,26,41
34271,6,15,2002,20,PB,F,25,22
34272,6,15,2002,20,PB,M,28,40
34273,6,15,2002,20,PB,M,26,42
34274,6,15,2002,20,PB,F,25,33
34275,6,15,2002,20,PB,F,25,29
34490,7,13,2002,20,PB,F,25,24
34492,7,13,2002,20,PB,M,27,41
34493,7,13,2002,20,PB,M,27,29
34494,7,13,2002,20,PB,F,26,30
34498,7,13,2002,20,PB,M,27,40
34499,7,13,2002,20,PB,F,26,36
34689,9,8,2002,20,PB,F,26,48
34852,10,5,2002,20,PB,F,26,30
34854,10,5,2002,20,PB,M,26,45
34856,10,5,2002,20,PB,M,27,45
34857,10,5,2002,20,PB,F,26,31
34858,10,5,2002,20,PB,F,25,36
34859,10,5,2002,20,PB,M,26,48
35058,11,9,2002,20,PB,M,27,49
35059,11,9,2002,20,PB,F,26,25
35060,11,9,2002,20,PB,M,27,38
35061,11,9,2002,20,PB,F,26,26
35062,11,9,2002,20,PB,F,25,29
35065,11,9,2002,20,PB,F,25,36
35066,11,9,2002,20,PB,M,27,48
35067,11,9,2002,20,PB,M,26,44
35270,12,7,2002,20,PB,F,25,26
35271,12,7,2002,20,PB,F,26,34
35272,12,7,2002,20,PB,M,26,47
35273,12,7,2002,20,PB,F,25,24
35274,12,7,2002,20,PB,F,26,27
35275,12,7,2002,20,PB,M,26,38
35277,12,7,2002,20,PB,F,25,27
35450,12,29,2002,20,PB,M,27,42
35451,12,29,2002,20,PB,F,25,25
35452,12,29,2002,20,PB,M,25,47
35454,12,29,2002,20,PB,F,26,29
35455,12,29,2002,20,PB,F,26,26
35456,12,29,2002,20,PB,M,27,45
35457,12,29,2002,20,PB,F,27,32
30210,1,8,2000,22,DM,M,38,56
30215,1,8,2000,22,DM,F,34,28
30341,2,5,2000,22,DM,F,35,32
30344,2,5,2000,22,DM,M,36,57
30347,2,5,2000,22,DM,F,34,42
30630,4,30,2000,22,DM,M,37,56
30792,6,3,2000,22,DM,M,36,54
31245,8,25,2000,22,DM,M,36,56
31427,9,30,2000,22,DM,M,35,52
31432,9,30,2000,22,DM,M,37,42
31987,4,21,2001,22,DM,M,37,53
32206,6,25,2001,22,DM,M,38,56
32433,8,25,2001,22,DM,M,37,43
32680,9,22,2001,22,DM,M,36,56
32683,9,22,2001,22,DM,M,37,50
32864,10,13,2001,22,DM,M,36,47
32871,10,13,2001,22,DM,M,37,57
33098,11,17,2001,22,DM,M,37,50
33276,12,15,2001,22,DM,M,37,51
33372,1,12,2002,22,DM,M,36,51
33469,2,9,2002,22,DM,M,37,52
33472,2,9,2002,22,DM,F,36,40
33620,3,13,2002,22,DM,F,37,47
33624,3,13,2002,22,DM,F,36,40
33626,3,13,2002,22,DM,M,37,52
33830,4,16,2002,22,DM,F,36,46
34034,5,15,2002,22,DM,M,36,26
34035,5,15,2002,22,DM,M,36,49
34835,10,5,2002,22,DM,M,36,57
35253,12,7,2002,22,DM,M,35,41
35469,12,29,2002,22,DM,M,36,41
31984,4,21,2001,22,PF,F,15,7
30342,2,5,2000,22,PP,F,23,23
30480,3,4,2000,22,PP,M,23,25
30952,7,1,2000,22,PP,M,22,16
31428,9,30,2000,22,PP,M,22,27
32207,6,25,2001,22,PP,F,22,17
32437,8,25,2001,22,PP,M,23,18
32439,8,25,2001,22,PP,M,25,20
32679,9,22,2001,22,PP,M,23,17
32865,10,13,2001,22,PP,M,22,32
33279,12,15,2001,22,PP,M,21,14
34695,9,8,2002,22,PP,M,24,21
34834,10,5,2002,22,PP,F,24,16
31547,11,25,2000,22,OT,M,20,22
32441,8,25,2001,22,OT,F,21,21
32685,9,22,2001,22,OT,F,21,19
32867,10,13,2001,22,OT,F,20,22
33101,11,17,2001,22,OT,F,21,22
33102,11,17,2001,22,OT,M,20,20
33274,12,15,2001,22,OT,F,21,24
33277,12,15,2001,22,OT,M,20,22
33827,4,16,2002,22,OT,F,20,27
35474,12,29,2002,22,OL,M,20,26
30209,1,8,2000,22,PB,M,27,38
30211,1,8,2000,22,PB,F,26,35
30212,1,8,2000,22,PB,M,26,36
30213,1,8,2000,22,PB,F,26,34
30214,1,8,2000,22,PB,M,26,22
30216,1,8,2000,22,PB,F,25,29
30343,2,5,2000,22,PB,M,26,36
30345,2,5,2000,22,PB,M,27,31
30346,2,5,2000,22,PB,F,26,39
30348,2,5,2000,22,PB,F,25,24
30349,2,5,2000,22,PB,F,26,29
30350,2,5,2000,22,PB,M,25,24
30351,2,5,2000,22,PB,M,26,38
30352,2,5,2000,22,PB,M,26,30
30479,3,4,2000,22,PB,M,26,40
30481,3,4,2000,22,PB,M,26,35
30482,3,4,2000,22,PB,M,26,37
30483,3,4,2000,22,PB,F,26,24
30484,3,4,2000,22,PB,M,26,29
30485,3,4,2000,22,PB,F,26,34
30625,4,30,2000,22,PB,F,25,30
30626,4,30,2000,22,PB,F,24,31
30627,4,30,2000,22,PB,F,25,38
30628,4,30,2000,22,PB,F,26,39
30629,4,30,2000,22,PB,M,26,36
30791,6,3,2000,22,PB,F,26,30
30793,6,3,2000,22,PB,M,26,18
30794,6,3,2000,22,PB,F,26,36
30946,7,1,2000,22,PB,F,26,33
30947,7,1,2000,22,PB,M,28,23
30948,7,1,2000,22,PB,F,24,20
30949,7,1,2000,22,PB,F,26,21
30950,7,1,2000,22,PB,F,26,40
30951,7,1,2000,22,PB,F,26,20
30953,7,1,2000,22,PB,F,26,44
31142,7,22,2000,22,PB,F,27,25
31143,7,22,2000,22,PB,M,27,29
31144,7,22,2000,22,PB,F,26,31
31145,7,22,2000,22,PB,F,25,33
31146,7,22,2000,22,PB,F,26,35
31241,8,25,2000,22,PB,F,26,28
31242,8,25,2000,22,PB,F,27,43
31243,8,25,2000,22,PB,F,27,25
31244,8,25,2000,22,PB,F,26,34
31247,8,25,2000,22,PB,M,27,31
31429,9,30,2000,22,PB,F,27,33
31431,9,30,2000,22,PB,M,27,35
31543,11,25,2000,22,PB,M,26,33
31544,11,25,2000,22,PB,F,27,33
31545,11,25,2000,22,PB,M,27,30
31546,11,25,2000,22,PB,F,25,28
31659,12,22,2000,22,PB,F,27,28
31660,12,22,2000,22,PB,F,26,34
31661,12,22,2000,22,PB,M,28,32
31662,12,22,2000,22,PB,M,26,36
31738,1,21,2001,22,PB,M,28,36
31739,1,21,2001,22,PB,M,27,40
31740,1,21,2001,22,PB,F,26,32
31741,1,21,2001,22,PB,F,26,25
31808,3,3,2001,22,PB,M,26,31
31810,3,3,2001,22,PB,M,27,43
31811,3,3,2001,22,PB,F,26,27
31812,3,3,2001,22,PB,M,26,35
31813,3,3,2001,22,PB,M,37,41
31881,3,24,2001,22,PB,F,27,40
31985,4,21,2001,22,PB,F,26,33
31986,4,21,2001,22,PB,F,27,35
32054,5,26,2001,22,PB,M,27,30
32055,5,26,2001,22,PB,F,26,33
32057,5,26,2001,22,PB,M,27,40
32058,5,26,2001,22,PB,F,27,31
32201,6,25,2001,22,PB,M,27,26
32202,6,25,2001,22,PB,M,28,41
32204,6,25,2001,22,PB,F,26,33
32205,6,25,2001,22,PB,M,27,32
32434,8,25,2001,22,PB,F,26,30
32435,8,25,2001,22,PB,F,27,31
32436,8,25,2001,22,PB,M,27,44
32438,8,25,2001,22,PB,F,27,27
32440,8,25,2001,22,PB,M,26,28
32442,8,25,2001,22,PB,F,26,31
32678,9,22,2001,22,PB,M,28,40
32681,9,22,2001,22,PB,M,27,32
32682,9,22,2001,22,PB,F,27,26
32684,9,22,2001,22,PB,F,26,28
32863,10,13,2001,22,PB,F,26,26
32866,10,13,2001,22,PB,M,27,41
32868,10,13,2001,22,PB,F,27,30
32870,10,13,2001,22,PB,F,26,30
32872,10,13,2001,22,PB,F,26,27
33096,11,17,2001,22,PB,M,27,41
33097,11,17,2001,22,PB,F,27,31
33099,11,17,2001,22,PB,F,26,29
33100,11,17,2001,22,PB,F,27,27
33273,12,15,2001,22,PB,M,27,43
33278,12,15,2001,22,PB,F,26,32
33280,12,15,2001,22,PB,F,26,30
33373,1,12,2002,22,PB,M,28,39
33374,1,12,2002,22,PB,F,27,30
33470,2,9,2002,22,PB,M,27,38
33471,2,9,2002,22,PB,F,27,30
33473,2,9,2002,22,PB,M,27,48
33621,3,13,2002,22,PB,F,27,28
33622,3,13,2002,22,PB,F,26,32
33623,3,13,2002,22,PB,M,27,42
33625,3,13,2002,22,PB,F,26,25
33823,4,16,2002,22,PB,F,28,31
33824,4,16,2002,22,PB,F,26,31
33828,4,16,2002,22,PB,F,26,31
33829,4,16,2002,22,PB,F,27,35
34033,5,15,2002,22,PB,F,26,30
34036,5,15,2002,22,PB,M,26,17
34037,5,15,2002,22,PB,M,26,16
34038,5,15,2002,22,PB,M,27,32
34039,5,15,2002,22,PB,F,27,35
34040,5,15,2002,22,PB,M,26,37
34041,5,15,2002,22,PB,F,26,29
34222,6,15,2002,22,PB,F,26,35
34223,6,15,2002,22,PB,F,26,26
34224,6,15,2002,22,PB,M,26,24
34225,6,15,2002,22,PB,F,27,25
34226,6,15,2002,22,PB,M,27,35
34227,6,15,2002,22,PB,F,26,29
34229,6,15,2002,22,PB,M,28,39
34230,6,15,2002,22,PB,M,26,23
34231,6,15,2002,22,PB,M,26,25
34510,7,13,2002,22,PB,F,26,26
34511,7,13,2002,22,PB,M,27,31
34512,7,13,2002,22,PB,F,26,27
34513,7,13,2002,22,PB,F,26,20
34514,7,13,2002,22,PB,F,26,30
34515,7,13,2002,22,PB,M,26,26
34516,7,13,2002,22,PB,M,27,29
34693,9,8,2002,22,PB,M,26,30
34694,9,8,2002,22,PB,F,27,33
34828,10,5,2002,22,PB,F,27,36
34829,10,5,2002,22,PB,M,27,36
34830,10,5,2002,22,PB,F,26,29
34831,10,5,2002,22,PB,F,25,32
34832,10,5,2002,22,PB,F,25,24
34833,10,5,2002,22,PB,F,25,30
34836,10,5,2002,22,PB,F,26,30
35037,11,9,2002,22,PB,M,26,43
35038,11,9,2002,22,PB,F,27,30
35039,11,9,2002,22,PB,M,27,34
35040,11,9,2002,22,PB,F,26,29
35041,11,9,2002,22,PB,M,27,43
35042,11,9,2002,22,PB,F,26,27
35043,11,9,2002,22,PB,F,27,23
35044,11,9,2002,22,PB,M,26,36
35045,11,9,2002,22,PB,F,26,26
35250,12,7,2002,22,PB,F,26,24
35251,12,7,2002,22,PB,M,27,37
35252,12,7,2002,22,PB,M,27,39
35254,12,7,2002,22,PB,F,26,27
35255,12,7,2002,22,PB,M,26,35
35256,12,7,2002,22,PB,F,26,32
35258,12,7,2002,22,PB,M,26,43
35259,12,7,2002,22,PB,M,27,34
35468,12,29,2002,22,PB,M,26,35
35470,12,29,2002,22,PB,M,26,46
35471,12,29,2002,22,PB,F,27,26
35472,12,29,2002,22,PB,M,26,39
35473,12,29,2002,22,PB,M,27,39
35476,12,29,2002,22,PB,M,27,36
35477,12,29,2002,22,PB,F,24,30
32143,5,27,2001,14,NL,M,30,80
33004,10,14,2001,14,NL,M,31,174
33549,2,10,2002,14,NL,M,33,222
34387,6,16,2002,14,NL,M,31,203
30271,1,10,2000,14,DM,M,34,41
30273,1,10,2000,14,DM,M,35,37
30409,2,6,2000,14,DM,M,34,53
30556,3,5,2000,14,DM,M,35,26
30557,3,5,2000,14,DM,M,36,49
30558,3,5,2000,14,DM,M,37,53
30560,3,5,2000,14,DM,F,35,43
30563,3,5,2000,14,DM,F,36,48
30564,3,5,2000,14,DM,M,36,47
30565,3,5,2000,14,DM,F,36,41
30711,4,31,2000,14,DM,M,35,44
30712,4,31,2000,14,DM,M,35,28
30713,4,31,2000,14,DM,M,35,40
30714,4,31,2000,14,DM,M,37,48
30880,6,4,2000,14,DM,M,36,43
30881,6,4,2000,14,DM,M,34,24
30882,6,4,2000,14,DM,F,35,47
31070,7,2,2000,14,DM,M,37,45
31074,7,2,2000,14,DM,M,36,47
31076,7,2,2000,14,DM,F,34,29
31349,8,26,2000,14,DM,M,36,31
31351,8,26,2000,14,DM,F,35,39
31352,8,26,2000,14,DM,M,26,45
31353,8,26,2000,14,DM,M,35,45
31356,8,26,2000,14,DM,M,35,25
31357,8,26,2000,14,DM,F,34,39
31487,9,31,2000,14,DM,F,35,42
31488,9,31,2000,14,DM,F,37,46
31492,9,31,2000,14,DM,F,34,42
31493,9,31,2000,14,DM,M,35,49
31600,11,26,2000,14,DM,M,34,47
31601,11,26,2000,14,DM,M,36,40
31603,11,26,2000,14,DM,F,32,39
31604,11,26,2000,14,DM,M,34,35
31605,11,26,2000,14,DM,F,37,41
31704,12,23,2000,14,DM,M,35,52
31705,12,23,2000,14,DM,F,35,39
31780,1,22,2001,14,DM,F,36,36
31781,1,22,2001,14,DM,F,36,41
31782,1,22,2001,14,DM,M,37,47
31783,1,22,2001,14,DM,F,36,42
31784,1,22,2001,14,DM,F,36,40
31785,1,22,2001,14,DM,M,36,50
31844,3,4,2001,14,DM,M,37,53
31845,3,4,2001,14,DM,M,38,49
31846,3,4,2001,14,DM,F,35,44
31847,3,4,2001,14,DM,F,35,44
31918,3,25,2001,14,DM,M,38,50
31919,3,25,2001,14,DM,M,36,48
31922,3,25,2001,14,DM,F,35,54
31924,3,25,2001,14,DM,M,35,54
31927,3,25,2001,14,DM,F,35,59
32018,4,22,2001,14,DM,M,36,53
32019,4,22,2001,14,DM,M,37,49
32021,4,22,2001,14,DM,M,36,56
32022,4,22,2001,14,DM,F,34,46
32025,4,22,2001,14,DM,F,35,55
32131,5,27,2001,14,DM,M,35,25
32134,5,27,2001,14,DM,F,36,58
32135,5,27,2001,14,DM,F,35,47
32136,5,27,2001,14,DM,F,35,50
32138,5,27,2001,14,DM,F,36,36
32139,5,27,2001,14,DM,M,35,55
32140,5,27,2001,14,DM,M,37,46
32141,5,27,2001,14,DM,F,34,41
32334,7,22,2001,14,DM,F,35,25
32335,7,22,2001,14,DM,F,35,47
32336,7,22,2001,14,DM,M,37,47
32337,7,22,2001,14,DM,F,35,54
32342,7,22,2001,14,DM,F,36,48
32568,8,26,2001,14,DM,F,37,51
32570,8,26,2001,14,DM,F,37,38
32571,8,26,2001,14,DM,M,36,31
32572,8,26,2001,14,DM,F,36,45
32573,8,26,2001,14,DM,M,37,33
32575,8,26,2001,14,DM,M,36,46
32576,8,26,2001,14,DM,F,36,44
32578,8,26,2001,14,DM,F,36,51
32777,9,23,2001,14,DM,M,35,27
32778,9,23,2001,14,DM,F,36,45
32780,9,23,2001,14,DM,M,38,52
32782,9,23,2001,14,DM,F,36,39
32783,9,23,2001,14,DM,M,34,21
32784,9,23,2001,14,DM,F,36,30
32786,9,23,2001,14,DM,F,36,43
32788,9,23,2001,14,DM,M,34,26
32995,10,14,2001,14,DM,M,36,37
32996,10,14,2001,14,DM,F,35,48
32997,10,14,2001,14,DM,M,34,36
32998,10,14,2001,14,DM,M,36,50
33000,10,14,2001,14,DM,F,35,49
33001,10,14,2001,14,DM,F,34,45
33002,10,14,2001,14,DM,F,35,30
33202,11,18,2001,14,DM,F,36,36
33204,11,18,2001,14,DM,F,34,45
33206,11,18,2001,14,DM,F,35,45
33207,11,18,2001,14,DM,M,35,41
33543,2,10,2002,14,DM,M,36,48
33545,2,10,2002,14,DM,F,35,39
33547,2,10,2002,14,DM,F,36,44
33548,2,10,2002,14,DM,F,36,46
33718,3,14,2002,14,DM,F,35,48
33721,3,14,2002,14,DM,F,34,36
33722,3,14,2002,14,DM,M,35,50
33724,3,14,2002,14,DM,F,36,42
33725,3,14,2002,14,DM,M,36,48
33891,4,17,2002,14,DM,M,36,48
33893,4,17,2002,14,DM,F,35,43
33894,4,17,2002,14,DM,F,37,43
33897,4,17,2002,14,DM,M,36,49
33898,4,17,2002,14,DM,M,36,43
33899,4,17,2002,14,DM,F,34,47
33900,4,17,2002,14,DM,M,34,27
33901,4,17,2002,14,DM,M,34,50
34156,5,16,2002,14,DM,M,35,36
34158,5,16,2002,14,DM,M,36,48
34159,5,16,2002,14,DM,M,34,47
34160,5,16,2002,14,DM,M,35,42
34161,5,16,2002,14,DM,F,35,37
34162,5,16,2002,14,DM,M,35,47
34163,5,16,2002,14,DM,M,35,48
34164,5,16,2002,14,DM,F,35,52
34378,6,16,2002,14,DM,F,36,46
34379,6,16,2002,14,DM,M,35,46
34382,6,16,2002,14,DM,M,35,38
34383,6,16,2002,14,DM,M,36,46
34385,6,16,2002,14,DM,F,36,47
34386,6,16,2002,14,DM,M,35,46
34639,7,14,2002,14,DM,F,36,40
34640,7,14,2002,14,DM,M,36,50
34644,7,14,2002,14,DM,M,36,47
34645,7,14,2002,14,DM,M,36,37
34647,7,14,2002,14,DM,F,35,41
34703,9,10,2002,14,DM,M,36,55
34704,9,10,2002,14,DM,F,37,50
34705,9,10,2002,14,DM,F,35,40
34707,9,10,2002,14,DM,M,35,52
34939,10,6,2002,14,DM,F,33,44
34940,10,6,2002,14,DM,M,34,52
34941,10,6,2002,14,DM,M,34,54
34942,10,6,2002,14,DM,M,35,55
34943,10,6,2002,14,DM,M,35,33
34944,10,6,2002,14,DM,M,38,52
34945,10,6,2002,14,DM,M,35,32
34950,10,6,2002,14,DM,F,35,43
34952,10,6,2002,14,DM,F,35,46
35164,11,10,2002,14,DM,F,34,45
35165,11,10,2002,14,DM,M,33,53
35166,11,10,2002,14,DM,M,35,52
35167,11,10,2002,14,DM,F,35,43
35168,11,10,2002,14,DM,M,34,50
35170,11,10,2002,14,DM,M,37,51
35171,11,10,2002,14,DM,F,36,44
35364,12,8,2002,14,DM,F,36,49
35365,12,8,2002,14,DM,F,34,48
35366,12,8,2002,14,DM,M,33,50
35367,12,8,2002,14,DM,M,37,53
35368,12,8,2002,14,DM,F,33,41
35369,12,8,2002,14,DM,F,36,47
35370,12,8,2002,14,DM,M,36,50
35532,12,31,2002,14,DM,F,34,43
35533,12,31,2002,14,DM,F,36,48
35534,12,31,2002,14,DM,M,37,56
35535,12,31,2002,14,DM,M,37,53
35536,12,31,2002,14,DM,F,35,42
35537,12,31,2002,14,DM,F,36,46
32020,4,22,2001,14,PF,F,15,7
35172,11,10,2002,14,PF,F,15,7
30270,1,10,2000,14,PP,M,19,13
30272,1,10,2000,14,PP,M,19,16
30408,2,6,2000,14,PP,M,20,15
30410,2,6,2000,14,PP,F,19,13
30411,2,6,2000,14,PP,F,24,20
30412,2,6,2000,14,PP,F,20,14
30413,2,6,2000,14,PP,M,23,19
30414,2,6,2000,14,PP,M,21,12
30559,3,5,2000,14,PP,M,21,19
30566,3,5,2000,14,PP,M,22,13
30715,4,31,2000,14,PP,F,21,16
31067,7,2,2000,14,PP,M,20,17
31071,7,2,2000,14,PP,M,20,17
31072,7,2,2000,14,PP,M,21,14
31073,7,2,2000,14,PP,F,21,13
31075,7,2,2000,14,PP,M,19,12
31077,7,2,2000,14,PP,F,21,20
31078,7,2,2000,14,PP,M,22,23
31348,8,26,2000,14,PP,F,21,14
31354,8,26,2000,14,PP,F,20,15
31355,8,26,2000,14,PP,M,20,15
31921,3,25,2001,14,PP,M,22,21
31923,3,25,2001,14,PP,M,23,22
31925,3,25,2001,14,PP,M,22,20
31926,3,25,2001,14,PP,F,23,16
32137,5,27,2001,14,PP,M,21,19
32142,5,27,2001,14,PP,M,23,13
32341,7,22,2001,14,PP,M,22,18
32343,7,22,2001,14,PP,M,22,16
32344,7,22,2001,14,PP,M,23,13
32577,8,26,2001,14,PP,F,21,13
32579,8,26,2001,14,PP,F,23,15
32781,9,23,2001,14,PP,M,22,13
33720,3,14,2002,14,PP,M,22,19
33895,4,17,2002,14,PP,M,22,21
34157,5,16,2002,14,PP,M,22,18
34380,6,16,2002,14,PP,M,22,17
34381,6,16,2002,14,PP,M,22,9
34638,7,14,2002,14,PP,F,22,19
34641,7,14,2002,14,PP,M,23,12
34642,7,14,2002,14,PP,M,22,13
34646,7,14,2002,14,PP,M,23,14
34706,9,10,2002,14,PP,M,21,17
34947,10,6,2002,14,PP,M,21,17
34948,10,6,2002,14,PP,M,21,16
34949,10,6,2002,14,PP,M,22,17
30561,3,5,2000,14,OT,M,21,30
30562,3,5,2000,14,OT,F,21,31
30710,4,31,2000,14,OT,F,20,32
31069,7,2,2000,14,OT,F,20,30
31350,8,26,2000,14,OT,M,20,22
31358,8,26,2000,14,OT,F,20,34
31490,9,31,2000,14,OT,F,22,35
31491,9,31,2000,14,OT,M,21,23
31599,11,26,2000,14,OT,F,19,19
31602,11,26,2000,14,OT,F,21,32
32346,7,22,2001,14,OT,F,20,35
32787,9,23,2001,14,OT,F,20,24
33003,10,14,2001,14,OT,F,20,24
33205,11,18,2001,14,OT,F,20,23
33546,2,10,2002,14,OT,F,21,21
33723,3,14,2002,14,OT,F,20,25
33892,4,17,2002,14,OT,F,20,27
33896,4,17,2002,14,OT,M,20,24
34384,6,16,2002,14,OT,M,21,23
34946,10,6,2002,14,OT,M,18,19
32023,4,22,2001,14,DO,F,35,52
32132,5,27,2001,14,DO,M,35,56
32338,7,22,2001,14,DO,M,38,45
32024,4,22,2001,14,PM,F,20,31
31068,7,2,2000,14,PB,M,24,24
32345,7,22,2001,14,PB,M,24,14
32569,8,26,2001,14,PB,M,28,29
32149,5,27,2001,5,PE,M,20,19
32798,9,23,2001,5,PE,M,20,16
33146,11,18,2001,5,PE,M,20,18
34408,6,16,2002,5,PE,M,19,17
34969,10,6,2002,5,PE,F,16,24
30282,1,10,2000,5,PP,F,22,19
32799,9,23,2001,5,PP,M,23,36
34968,10,6,2002,5,PP,F,22,14
35383,12,8,2002,5,PP,M,20,19
35187,11,10,2002,5,OT,F,19,17
35384,12,8,2002,5,OT,F,20,22
30281,1,10,2000,5,RM,F,15,19
31610,11,26,2000,5,RM,M,15,10
31611,11,26,2000,5,RM,M,17,10
33557,2,10,2002,5,RM,F,17,9
34174,5,16,2002,5,RM,M,17,11
32930,10,14,2001,6,NL,M,32,178
33511,2,10,2002,6,NL,F,33,180
33666,3,14,2002,6,NL,F,33,188
34322,6,16,2002,6,DM,M,35,33
35308,12,8,2002,6,PF,F,16,6
35506,12,31,2002,6,PF,M,13,8
33749,4,16,2002,6,PE,F,20,31
30235,1,10,2000,6,PP,M,23,21
30236,1,10,2000,6,PP,M,22,16
30237,1,10,2000,6,PP,M,22,19
30371,2,6,2000,6,PP,M,21,17
30372,2,6,2000,6,PP,M,20,16
30375,2,6,2000,6,PP,M,21,21
30522,3,5,2000,6,PP,M,21,17
30523,3,5,2000,6,PP,F,22,18
30650,4,31,2000,6,PP,F,22,19
30653,4,31,2000,6,PP,M,23,20
30654,4,31,2000,6,PP,M,23,24
30656,4,31,2000,6,PP,F,24,17
30830,6,4,2000,6,PP,M,21,16
30831,6,4,2000,6,PP,F,21,9
30832,6,4,2000,6,PP,M,20,9
30833,6,4,2000,6,PP,M,20,9
30834,6,4,2000,6,PP,F,21,11
30838,6,4,2000,6,PP,F,22,18
30839,6,4,2000,6,PP,M,22,17
31009,7,2,2000,6,PP,F,19,13
31010,7,2,2000,6,PP,F,22,13
31013,7,2,2000,6,PP,M,20,19
31014,7,2,2000,6,PP,M,22,14
31300,8,26,2000,6,PP,F,21,14
31301,8,26,2000,6,PP,F,19,13
31304,8,26,2000,6,PP,F,21,18
31306,8,26,2000,6,PP,M,20,13
31459,9,31,2000,6,PP,F,20,13
31997,4,22,2001,6,PP,M,21,23
31999,4,22,2001,6,PP,F,21,20
32000,4,22,2001,6,PP,M,22,22
32278,7,22,2001,6,PP,F,22,16
32280,7,22,2001,6,PP,M,22,15
32282,7,22,2001,6,PP,F,22,21
32287,7,22,2001,6,PP,F,23,17
32288,7,22,2001,6,PP,F,21,17
32502,8,26,2001,6,PP,F,22,17
32506,8,26,2001,6,PP,F,22,17
32511,8,26,2001,6,PP,F,22,20
32512,8,26,2001,6,PP,F,22,16
32514,8,26,2001,6,PP,F,22,15
32722,9,23,2001,6,PP,F,22,15
32937,10,14,2001,6,PP,F,23,16
33750,4,16,2002,6,PP,F,22,17
33752,4,16,2002,6,PP,F,23,16
33756,4,16,2002,6,PP,M,22,20
34092,5,16,2002,6,PP,M,24,21
34094,5,16,2002,6,PP,F,22,20
34096,5,16,2002,6,PP,M,22,20
34099,5,16,2002,6,PP,F,22,22
34102,5,16,2002,6,PP,M,23,17
34313,6,16,2002,6,PP,M,21,8
34315,6,16,2002,6,PP,F,22,17
34317,6,16,2002,6,PP,F,21,15
34319,6,16,2002,6,PP,F,22,19
34320,6,16,2002,6,PP,M,23,18
34561,7,14,2002,6,PP,F,21,12
34562,7,14,2002,6,PP,F,23,19
34563,7,14,2002,6,PP,F,21,15
34566,7,14,2002,6,PP,M,19,11
34567,7,14,2002,6,PP,M,24,19
34578,7,14,2002,6,PP,F,23,18
34744,9,10,2002,6,PP,F,21,17
34747,9,10,2002,6,PP,F,21,20
34888,10,6,2002,6,PP,M,22,17
34891,10,6,2002,6,PP,F,21,20
34892,10,6,2002,6,PP,M,20,15
35080,11,10,2002,6,PP,M,20,14
35129,11,10,2002,6,PP,M,21,17
32002,4,22,2001,6,SH,F,29,132
32099,5,27,2001,6,SH,F,30,86
32101,5,27,2001,6,SH,F,29,123
32283,7,22,2001,6,SH,M,24,28
33679,3,14,2002,6,SH,M,29,64
34091,5,16,2002,6,SH,F,29,75
30233,1,10,2000,6,OT,F,20,20
30234,1,10,2000,6,OT,M,20,27
30373,2,6,2000,6,OT,M,21,26
30515,3,5,2000,6,OT,M,20,25
30516,3,5,2000,6,OT,M,20,31
30518,3,5,2000,6,OT,F,19,26
30655,4,31,2000,6,OT,M,20,33
31303,8,26,2000,6,OT,M,21,26
31460,9,31,2000,6,OT,F,20,24
31572,11,26,2000,6,OT,F,19,25
31573,11,26,2000,6,OT,F,19,22
31577,11,26,2000,6,OT,M,21,23
