"YEAR","MONTH","DAY","TEMP","PRECIP","SEASON"
2013,12,22,73.5,0,"Fall"
2013,12,23,73,0,"Fall"
2013,12,24,51.5,0,"Fall"
2013,12,25,52.5,0,"Fall"
2013,12,26,57.5,0,"Fall"
2013,12,27,56,0.01,"Fall"
2013,12,28,62.5,0.01,"Fall"
2013,12,29,64,1.32,"Fall"
2013,12,30,57,0,"Fall"
2013,12,31,56,0,"Fall"
2014,1,1,54.5,0.82,"Winter"
2014,1,2,58.5,1.9,"Winter"
2014,1,3,42,0,"Winter"
2014,1,4,46,0,"Winter"
2014,1,5,63.5,0,"Winter"
2014,1,6,51,0.05,"Winter"
2014,1,7,33,0,"Winter"
2014,1,8,41.5,0,"Winter"
2014,1,9,56.5,0.17,"Winter"
2014,1,10,70,0,"Winter"
2014,1,11,70,0.28,"Winter"
2014,1,12,54,0,"Winter"
2014,1,13,56.5,0,"Winter"
2014,1,14,58,1.35,"Winter"
2014,1,15,51,0,"Winter"
2014,1,16,41.5,0,"Winter"
2014,1,17,48,0,"Winter"
2014,1,18,43,0,"Winter"
2014,1,19,46,0.02,"Winter"
2014,1,20,50,0,"Winter"
2014,1,21,57.5,0,"Winter"
2014,1,22,39.5,0,"Winter"
2014,1,23,42.5,0,"Winter"
2014,1,24,43.5,0,"Winter"
2014,1,25,50.5,0,"Winter"
2014,1,26,52,0,"Winter"
2014,1,27,62,0,"Winter"
2014,1,28,56,0.12,"Winter"
2014,1,29,39.5,0.37,"Winter"
2014,1,30,40,0.12,"Winter"
2014,1,31,50.5,0,"Winter"
2014,2,1,65,0,"Winter"
2014,2,2,68.5,0,"Winter"
2014,2,3,70.5,0,"Winter"
2014,2,4,69.5,0,"Winter"
2014,2,5,70,0.22,"Winter"
2014,2,6,54,0.59,"Winter"
2014,2,7,50,0,"Winter"
2014,2,8,51,0.18,"Winter"
2014,2,9,53.5,0,"Winter"
2014,2,10,55.5,0,"Winter"
2014,2,11,58.5,0,"Winter"
2014,2,12,53,0.28,"Winter"
2014,2,13,50,0,"Winter"
2014,2,14,47,0,"Winter"
2014,2,15,53.5,0.09,"Winter"
2014,2,16,51,0,"Winter"
2014,2,17,56.5,0,"Winter"
2014,2,18,60,0,"Winter"
2014,2,19,67,0,"Winter"
2014,2,20,66,0,"Winter"
2014,2,21,66.5,1.58,"Winter"
2014,2,22,65,0,"Winter"
2014,2,23,58,0.77,"Winter"
2014,2,24,62.5,0.03,"Winter"
2014,2,25,67,0,"Winter"
2014,2,26,57,0.63,"Winter"
2014,2,27,51,0,"Winter"
2014,2,28,49.5,0,"Winter"
2014,3,1,57,0,"Winter"
2014,3,2,62,0,"Winter"
2014,3,3,64.5,0,"Winter"
2014,3,4,57,0,"Winter"
2014,3,5,50,0.1,"Winter"
2014,3,6,52.5,0.91,"Winter"
2014,3,7,44.5,0,"Winter"
2014,3,8,52.5,0,"Winter"
2014,3,9,58.5,0,"Winter"
2014,3,10,63.5,0,"Winter"
2014,3,11,63.5,0,"Winter"
2014,3,12,70.5,0.01,"Winter"
2014,3,13,51.5,0,"Winter"
2014,3,14,53,0,"Winter"
2014,3,15,61,0,"Winter"
2014,3,16,68,0,"Winter"
2014,3,17,62,2.26,"Winter"
2014,3,18,61,0.32,"Winter"
2014,3,19,60.5,0,"Winter"
2014,3,20,64,0,"Winter"
2014,3,21,64.5,0,"Winter"
2014,3,22,70.5,0,"Winter"
2014,3,23,67.5,0,"Winter"
2014,3,24,61.5,0,"Winter"
2014,3,25,62,0,"Winter"
2014,3,26,50.5,0,"Winter"
2014,3,27,57,0,"Winter"
2014,3,28,67.5,1.08,"Winter"
2014,3,29,68.5,0.82,"Winter"
2014,3,30,60,0,"Winter"
2014,3,31,62,0,"Winter"
2014,4,1,62.5,0,"Spring"
2014,4,2,65,0,"Spring"
2014,4,3,69,0,"Spring"
2014,4,4,68.5,0,"Spring"
2014,4,5,72.5,0,"Spring"
2014,4,6,74,0,"Spring"
2014,4,7,75.5,0,"Spring"
2014,4,8,66.5,1.08,"Spring"
2014,4,9,63.5,0,"Spring"
2014,4,10,63,0,"Spring"
2014,4,11,66,0,"Spring"
2014,4,12,70,0,"Spring"
2014,4,13,69.5,0,"Spring"
2014,4,14,74.5,0,"Spring"
2014,4,15,65,0.15,"Spring"
2014,4,16,55.5,0,"Spring"
2014,4,17,64,0,"Spring"
2014,4,18,67.5,0.14,"Spring"
2014,4,19,66,0,"Spring"
2014,4,20,60.5,0,"Spring"
2014,4,21,63.5,0,"Spring"
2014,4,22,67,0,"Spring"
2014,4,23,72,0,"Spring"
2014,4,24,74,0,"Spring"
2014,4,25,72.5,0,"Spring"
2014,4,26,75.5,0,"Spring"
2014,4,27,74,0,"Spring"
2014,4,28,77,0,"Spring"
2014,4,29,75.5,1.23,"Spring"
2014,4,30,73.5,0.03,"Spring"
2014,5,1,77.5,0.03,"Spring"
2014,5,2,65,0.58,"Spring"
2014,5,3,60,0.2,"Spring"
2014,5,4,69,0,"Spring"
2014,5,5,75,0,"Spring"
2014,5,6,72.5,0,"Spring"
2014,5,7,74.5,0,"Spring"
2014,5,8,77,0,"Spring"
2014,5,9,79,0,"Spring"
2014,5,10,78,0,"Spring"
2014,5,11,77,0.03,"Spring"
2014,5,12,76.5,0,"Spring"
2014,5,13,77.5,0,"Spring"
2014,5,14,76.5,0.22,"Spring"
2014,5,15,73.5,1.31,"Spring"
2014,5,16,65.5,0,"Spring"
2014,5,17,67.5,0,"Spring"
2014,5,18,66.5,0,"Spring"
2014,5,19,72,0,"Spring"
2014,5,20,71.5,0,"Spring"
2014,5,21,71,0,"Spring"
2014,5,22,76,0,"Spring"
2014,5,23,79,0,"Spring"
2014,5,24,81.5,0,"Spring"
2014,5,25,80,0.12,"Spring"
2014,5,26,77.5,0,"Spring"
2014,5,27,76,0,"Spring"
2014,5,28,77,0.02,"Spring"
2014,5,29,77.5,0.06,"Spring"
2014,5,30,77,0.27,"Spring"
2014,5,31,76.5,0,"Spring"
2014,6,1,76.5,0.49,"Spring"
2014,6,2,74.5,0,"Spring"
2014,6,3,73,0,"Spring"
2014,6,4,74,0,"Spring"
2014,6,5,76,0,"Spring"
2014,6,6,79.5,0,"Spring"
2014,6,7,78.5,0.16,"Spring"
2014,6,8,81,0.1,"Spring"
2014,6,9,81,0,"Spring"
2014,6,10,80,0.16,"Spring"
2014,6,11,77,0,"Spring"
2014,6,12,77,0,"Spring"
2014,6,13,77.5,0.26,"Spring"
2014,6,14,78,1.56,"Spring"
2014,6,15,79,0.02,"Spring"
2014,6,16,78.5,0.64,"Spring"
2014,6,17,78,0,"Spring"
2014,6,18,78.5,0,"Spring"
2014,6,19,79,0,"Spring"
2014,6,20,81.5,0.68,"Spring"
2014,6,21,79.5,0,"Spring"
2014,6,22,80.5,0.21,"Spring"
2014,6,23,77.5,0,"Spring"
2014,6,24,79,0.24,"Spring"
2014,6,25,81.5,0,"Spring"
2014,6,26,83,0,"Spring"
2014,6,27,83,0,"Spring"
2014,6,28,85,0,"Spring"
2014,6,29,83,0,"Spring"
2014,6,30,82,0,"Spring"
2014,7,1,82,0,"Summer"
2014,7,2,81.5,0,"Summer"
2014,7,3,82,1.09,"Summer"
2014,7,4,80,0.03,"Summer"
2014,7,5,80.5,0.38,"Summer"
2014,7,6,78.5,0.37,"Summer"
2014,7,7,79,0,"Summer"
2014,7,8,79,0.04,"Summer"
2014,7,9,79.5,0,"Summer"
2014,7,10,80,0,"Summer"
2014,7,11,81,1.07,"Summer"
2014,7,12,78,0.2,"Summer"
2014,7,13,80,0,"Summer"
2014,7,14,80.5,0.13,"Summer"
2014,7,15,79.5,1.07,"Summer"
2014,7,16,78.5,0.31,"Summer"
2014,7,17,79.5,0,"Summer"
2014,7,18,81.5,0,"Summer"
2014,7,19,81,0.02,"Summer"
2014,7,20,81,0.09,"Summer"
2014,7,21,80,0,"Summer"
2014,7,22,80.5,1.99,"Summer"
2014,7,23,81.5,0,"Summer"
2014,7,24,82,0,"Summer"
2014,7,25,82.5,0,"Summer"
2014,7,26,81.5,0,"Summer"
2014,7,27,83.5,0,"Summer"
2014,7,28,85,0,"Summer"
2014,7,29,83,0,"Summer"
2014,7,30,78.5,0,"Summer"
2014,7,31,78.5,0,"Summer"
2014,8,1,81.5,0,"Summer"
2014,8,2,81,0.2,"Summer"
2014,8,3,83,0,"Summer"
2014,8,4,81.5,0.1,"Summer"
2014,8,5,83,0,"Summer"
2014,8,6,83,0.51,"Summer"
2014,8,7,83.5,0,"Summer"
2014,8,8,81.5,0.13,"Summer"
2014,8,9,80.5,0.17,"Summer"
2014,8,10,81.5,0.01,"Summer"
2014,8,11,80,0.12,"Summer"
2014,8,12,78.5,0.16,"Summer"
2014,8,13,82,0.7,"Summer"
2014,8,14,80.5,0.26,"Summer"
2014,8,15,78,0,"Summer"
2014,8,16,81,0,"Summer"
2014,8,17,83,0,"Summer"
2014,8,18,81,0.22,"Summer"
2014,8,19,82.5,0.17,"Summer"
2014,8,20,82.5,0,"Summer"
2014,8,21,85,0.06,"Summer"
2014,8,22,84.5,0.04,"Summer"
2014,8,23,85,0.12,"Summer"
2014,8,24,84.5,0,"Summer"
2014,8,25,80.5,0,"Summer"
2014,8,26,81,0.01,"Summer"
2014,8,27,79,0,"Summer"
2014,8,28,77.5,0,"Summer"
2014,8,29,83,0.42,"Summer"
2014,8,30,82,1.81,"Summer"
2014,8,31,81.5,0,"Summer"
2014,9,1,82.5,0.43,"Summer"
2014,9,2,81.5,0.13,"Summer"
2014,9,3,81.5,0.25,"Summer"
2014,9,4,80.5,0,"Summer"
2014,9,5,80,1.11,"Summer"
2014,9,6,76.5,0,"Summer"
2014,9,7,79,0.29,"Summer"
2014,9,8,80.5,0.37,"Summer"
2014,9,9,80.5,0.13,"Summer"
2014,9,10,81,0,"Summer"
2014,9,11,81,0,"Summer"
2014,9,12,81,0,"Summer"
2014,9,13,82,0,"Summer"
2014,9,14,81.5,0,"Summer"
2014,9,15,80.5,0.84,"Summer"
2014,9,16,75,0.29,"Summer"
2014,9,17,78,0,"Summer"
2014,9,18,80,0,"Summer"
2014,9,19,75,0.01,"Summer"
2014,9,20,77,0,"Summer"
2014,9,21,76.5,0,"Summer"
2014,9,22,75,0.08,"Summer"
2014,9,23,74.5,0.87,"Summer"
2014,9,24,72,0,"Summer"
2014,9,25,71.5,0,"Summer"
2014,9,26,76,0,"Summer"
2014,9,27,79.5,1,"Summer"
2014,9,28,78.5,0.84,"Summer"
2014,9,29,75,0.63,"Summer"
2014,9,30,77,0.01,"Summer"
2014,10,1,77,0,"Fall"
2014,10,2,79,0,"Fall"
2014,10,3,78.5,0.23,"Fall"
2014,10,4,69,0,"Fall"
2014,10,5,60.5,0,"Fall"
2014,10,6,64,0,"Fall"
2014,10,7,72.5,0,"Fall"
2014,10,8,76,0,"Fall"
2014,10,9,76,0,"Fall"
2014,10,10,76.5,0,"Fall"
2014,10,11,75,0,"Fall"
2014,10,12,76,0,"Fall"
2014,10,13,78.5,0,"Fall"
2014,10,14,79,0.04,"Fall"
2014,10,15,67.5,0.3,"Fall"
2014,10,16,65,0,"Fall"
2014,10,17,65,0,"Fall"
2014,10,18,66.5,0,"Fall"
2014,10,19,70,0,"Fall"
2014,10,20,70,0,"Fall"
2014,10,21,71.5,0,"Fall"
2014,10,22,66.5,0,"Fall"
2014,10,23,61.5,0,"Fall"
2014,10,24,61,0,"Fall"
2014,10,25,62,0,"Fall"
2014,10,26,63.5,0,"Fall"
2014,10,27,70.5,0,"Fall"
2014,10,28,68.5,0,"Fall"
2014,10,29,70.5,0,"Fall"
2014,10,30,67.5,0.98,"Fall"
2014,10,31,62.5,0,"Fall"
2014,11,1,50,0,"Fall"
2014,11,2,50.5,0,"Fall"
2014,11,3,51.5,0,"Fall"
2014,11,4,62.5,0,"Fall"
2014,11,5,69,0,"Fall"
2014,11,6,67.5,0,"Fall"
2014,11,7,56,0,"Fall"
2014,11,8,55,0.04,"Fall"
2014,11,9,60.5,0.06,"Fall"
2014,11,10,64,0,"Fall"
2014,11,11,64.5,0,"Fall"
2014,11,12,60,0,"Fall"
2014,11,13,65,0,"Fall"
2014,11,14,53.5,0,"Fall"
2014,11,15,53.5,0,"Fall"
2014,11,16,65,0,"Fall"
2014,11,17,65.5,0.47,"Fall"
2014,11,18,43,0,"Fall"
2014,11,19,41,0,"Fall"
2014,11,20,44,0,"Fall"
2014,11,21,52.5,0,"Fall"
2014,11,22,59.5,0.01,"Fall"
2014,11,23,74,0.21,"Fall"
2014,11,24,77,0,"Fall"
2014,11,25,67.5,1.33,"Fall"
2014,11,26,50.5,0.35,"Fall"
2014,11,27,50,0,"Fall"
2014,11,28,45.5,0,"Fall"
2014,11,29,50.5,0,"Fall"
2014,11,30,59,0,"Fall"
2014,12,1,63.5,0,"Fall"
2014,12,2,69,0,"Fall"
2014,12,3,67.5,0,"Fall"
2014,12,4,68,0,"Fall"
2014,12,5,69,0,"Fall"
2014,12,6,71,0.03,"Fall"
2014,12,7,58.5,0,"Fall"
2014,12,8,52.5,0,"Fall"
2014,12,9,51,0,"Fall"
2014,12,10,46.5,0,"Fall"
2014,12,11,45.5,0,"Fall"
2014,12,12,50,0,"Fall"
2014,12,13,48.5,0,"Fall"
2014,12,14,51.5,0,"Fall"
2014,12,15,51.5,0,"Fall"
2014,12,16,55,0,"Fall"
2014,12,17,56,0,"Fall"
2014,12,18,52,0,"Fall"
2014,12,19,58.5,0,"Fall"
2014,12,20,58,0.01,"Fall"
2014,12,21,60.5,0.25,"Fall"
2014,12,22,67,1.02,"Fall"
2014,12,23,68.5,1.28,"Fall"
2014,12,24,69.5,0.79,"Fall"
2014,12,25,52,0,"Fall"
2014,12,26,54,0,"Fall"
2014,12,27,63.5,0,"Fall"
2014,12,28,68,0,"Fall"
2014,12,29,66.5,0,"Fall"
2014,12,30,63,0,"Fall"
2014,12,31,54,0,"Fall"
2015,1,1,56.25,0,"Winter"
2015,1,2,61.4458333333333,0,"Winter"
2015,1,3,67.8833333333333,0,"Winter"
2015,1,4,70.0333333333333,0.08,"Winter"
2015,1,5,54.625,0,"Winter"
2015,1,6,52.6958333333333,0,"Winter"
2015,1,7,49.1083333333333,0,"Winter"
2015,1,8,36.8958333333333,0,"Winter"
2015,1,9,43.5125,0,"Winter"
2015,1,10,47.1166666666667,0,"Winter"
2015,1,11,57.2791666666667,0,"Winter"
2015,1,12,61.8583333333333,0.77,"Winter"
2015,1,13,62.5695652173913,0,"Winter"
2015,1,14,53.3666666666667,0,"Winter"
2015,1,15,47.1166666666667,0.29,"Winter"
2015,1,16,48.7916666666667,0.03,"Winter"
2015,1,17,50.9666666666667,0,"Winter"
2015,1,18,54.1375,0,"Winter"
2015,1,19,48.4416666666667,0,"Winter"
2015,1,20,51.2130434782609,0,"Winter"
2015,1,21,59.8380952380952,0,"Winter"
2015,1,22,59.8666666666667,0,"Winter"
2015,1,23,64.95,1.66,"Winter"
2015,1,24,55.1666666666667,0.26,"Winter"
2015,1,25,49.0583333333333,0,"Winter"
2015,1,26,53.0833333333333,0.15,"Winter"
2015,1,27,49.7375,0,"Winter"
2015,1,28,44.1125,0,"Winter"
2015,1,29,47.975,0,"Winter"
2015,1,30,54.7041666666667,0,"Winter"
2015,1,31,49.8875,0,"Winter"
2015,2,1,57.3041666666667,0,"Winter"
2015,2,2,59.1208333333333,0.02,"Winter"
2015,2,3,45.7291666666667,0,"Winter"
2015,2,4,52.5708333333333,0.22,"Winter"
2015,2,5,54.2625,0.37,"Winter"
2015,2,6,47.9666666666667,0,"Winter"
2015,2,7,50.7291666666667,0,"Winter"
2015,2,8,55.3083333333333,0,"Winter"
2015,2,9,55.5782608695652,0.02,"Winter"
2015,2,10,53.4416666666667,0,"Winter"
2015,2,11,50.6583333333333,0,"Winter"
2015,2,12,54.4416666666667,0,"Winter"
2015,2,13,43.4875,0,"Winter"
2015,2,14,45.9041666666667,0,"Winter"
2015,2,15,55.3291666666667,0,"Winter"
2015,2,16,58.8,0,"Winter"
2015,2,17,58.7916666666667,1,"Winter"
2015,2,18,45.8375,0.03,"Winter"
2015,2,19,37.1958333333333,0,"Winter"
2015,2,20,40.6333333333333,0,"Winter"
2015,2,21,51.6416666666667,0,"Winter"
2015,2,22,63.0041666666667,0,"Winter"
2015,2,23,65.7916666666667,0.14,"Winter"
2015,2,24,58.7666666666667,0,"Winter"
2015,2,25,56.5875,0,"Winter"
2015,2,26,56.5166666666667,0.04,"Winter"
2015,2,27,50.025,0,"Winter"
2015,2,28,53.2958333333333,0.11,"Winter"
2015,3,1,61.1583333333333,0.11,"Winter"
2015,3,2,67.0458333333333,0,"Winter"
2015,3,3,69.8791666666667,0,"Winter"
2015,3,4,71.3208333333333,0,"Winter"
2015,3,5,70.6625,0,"Winter"
2015,3,6,52.2708333333333,0,"Winter"
2015,3,7,53.3291666666667,0,"Winter"
2015,3,8,58.595652173913,0,"Winter"
2015,3,9,63.588,0,"Winter"
2015,3,10,69.3916666666667,0,"Winter"
2015,3,11,71.3708333333333,0,"Winter"
2015,3,12,72.2083333333333,0.05,"Winter"
2015,3,13,73.6208333333333,0,"Winter"
2015,3,14,73.8083333333333,0,"Winter"
2015,3,15,71.7,0,"Winter"
2015,3,16,69.4458333333333,0,"Winter"
2015,3,17,69.0666666666667,0,"Winter"
2015,3,18,69.1,0,"Winter"
2015,3,19,69.2833333333333,0.17,"Winter"
2015,3,20,70.6625,0,"Winter"
2015,3,21,71.5041666666667,0,"Winter"
2015,3,22,72.5375,0,"Winter"
2015,3,23,66.6521739130435,0.3,"Winter"
2015,3,24,63.1166666666667,0,"Winter"
2015,3,25,66.1130434782609,0,"Winter"
2015,3,26,66.5333333333333,0.2,"Winter"
2015,3,27,64.6791666666667,0.22,"Winter"
2015,3,28,52.9958333333333,0,"Winter"
2015,3,29,51.8416666666667,0,"Winter"
2015,3,30,58.9166666666667,0,"Winter"
2015,3,31,67.7916666666667,0,"Winter"
2015,4,1,71.6625,0,"Spring"
2015,4,2,70.2333333333333,0,"Spring"
2015,4,3,71.2875,0,"Spring"
2015,4,4,68.7916666666667,0.48,"Spring"
2015,4,5,68.2958333333333,0,"Spring"
2015,4,6,70.725,0,"Spring"
2015,4,7,73.025,0,"Spring"
2015,4,8,74.6791666666667,0,"Spring"
2015,4,9,NA,0,"Spring"
2015,4,10,75.4083333333333,0,"Spring"
2015,4,11,72.3625,0.2,"Spring"
2015,4,12,71.3458333333333,0.04,"Spring"
2015,4,13,71.425,0.37,"Spring"
2015,4,14,73.1565217391304,0.05,"Spring"
2015,4,15,73.7625,0.12,"Spring"
2015,4,16,68.9541666666667,0,"Spring"
2015,4,17,68.6,0,"Spring"
2015,4,18,75.8875,0,"Spring"
2015,4,19,74.1291666666667,0.04,"Spring"
2015,4,20,67.1625,0.15,"Spring"
2015,4,21,70.675,0,"Spring"
2015,4,22,70.8208333333333,0,"Spring"
2015,4,23,71.9478260869565,0,"Spring"
2015,4,24,72.5708333333333,0,"Spring"
2015,4,25,73.9541666666667,0.27,"Spring"
2015,4,26,77.4125,0.88,"Spring"
2015,4,27,73.4291666666667,0.12,"Spring"
2015,4,28,68.925,0,"Spring"
2015,4,29,71.6958333333333,0.26,"Spring"
2015,4,30,66.3458333333333,0,"Spring"
2015,5,1,66.8625,0,"Spring"
2015,5,2,64.175,0,"Spring"
2015,5,3,66.6875,0,"Spring"
2015,5,4,67.4791666666667,0,"Spring"
2015,5,5,69.4583333333333,0.15,"Spring"
2015,5,6,70.9375,0,"Spring"
2015,5,7,71.4375,0,"Spring"
2015,5,8,73.4125,0,"Spring"
2015,5,9,75.5,0,"Spring"
2015,5,10,77.55,0,"Spring"
2015,5,11,77.4083333333333,0,"Spring"
2015,5,12,76.5,0.97,"Spring"
2015,5,13,75.0304347826087,0.5,"Spring"
2015,5,14,74.1916666666667,0.72,"Spring"
2015,5,15,75.3458333333333,0,"Spring"
2015,5,16,74.025,0,"Spring"
2015,5,17,76.325,0,"Spring"
2015,5,18,78.125,0,"Spring"
2015,5,19,77.6708333333333,0,"Spring"
2015,5,20,76.8625,0,"Spring"
2015,5,21,80.375,0,"Spring"
2015,5,22,77.9166666666667,0,"Spring"
2015,5,23,76.6083333333333,0,"Spring"
2015,5,24,77.5958333333333,0,"Spring"
2015,5,25,79.4916666666667,0,"Spring"
2015,5,26,78.3666666666667,0.01,"Spring"
2015,5,27,78.2333333333333,0,"Spring"
2015,5,28,75.25,0,"Spring"
2015,5,29,NA,0,"Spring"
2015,5,30,76.7625,0,"Spring"
2015,5,31,78.0833333333333,0,"Spring"
2015,6,1,75.9041666666667,0.47,"Spring"
2015,6,2,73.2625,0.18,"Spring"
2015,6,3,77,0,"Spring"
2015,6,4,78.5041666666667,0,"Spring"
2015,6,5,76.0958333333333,0.22,"Spring"
2015,6,6,76.3083333333333,0.03,"Spring"
2015,6,7,77.375,0,"Spring"
2015,6,8,79.0166666666667,0.07,"Spring"
2015,6,9,79.7458333333333,0,"Spring"
2015,6,10,75.3916666666667,0.39,"Spring"
2015,6,11,78.1041666666667,0,"Spring"
2015,6,12,78.5833333333333,0,"Spring"
2015,6,13,81.5,0,"Spring"
2015,6,14,81.7291666666667,0,"Spring"
2015,6,15,82.0416666666667,0,"Spring"
2015,6,16,84.5375,0,"Spring"
2015,6,17,87.5111111111111,0,"Spring"
2015,6,18,81.5666666666667,0,"Spring"
2015,6,19,83.8,0,"Spring"
2015,6,20,85.6565217391304,0,"Spring"
2015,6,21,84.5173913043478,0,"Spring"
2015,6,22,82.3333333333333,0.15,"Spring"
2015,6,23,76.7416666666667,0.11,"Spring"
2015,6,24,77.3541666666667,0.43,"Spring"
2015,6,25,77.2791666666667,0.28,"Spring"
2015,6,26,79.2958333333333,0.39,"Spring"
2015,6,27,80.7041666666667,0.1,"Spring"
2015,6,28,78.425,0.57,"Spring"
2015,6,29,77.125,0.22,"Spring"
2015,6,30,79.1083333333333,0,"Spring"
2015,7,1,79.9791666666667,0.04,"Summer"
2015,7,2,76.4291666666667,0.17,"Summer"
2015,7,3,80.5041666666667,0,"Summer"
2015,7,4,76.9130434782609,0.53,"Summer"
2015,7,5,75.6166666666667,0.54,"Summer"
2015,7,6,76.3708333333333,0.01,"Summer"
2015,7,7,77.4125,0.27,"Summer"
2015,7,8,78.6666666666667,1.26,"Summer"
2015,7,9,81.4291666666667,0,"Summer"
2015,7,10,82.2333333333333,0.25,"Summer"
2015,7,11,80.9416666666667,0.09,"Summer"
2015,7,12,NA,0.53,"Summer"
2015,7,13,80.5,0.15,"Summer"
2015,7,14,83.5458333333333,0,"Summer"
2015,7,15,78.7416666666667,0.13,"Summer"
2015,7,16,81.2541666666667,0,"Summer"
2015,7,17,79.1,0.19,"Summer"
2015,7,18,80.5375,0.12,"Summer"
2015,7,19,82.45,0,"Summer"
2015,7,20,78.0125,0.35,"Summer"
2015,7,21,81.075,0.02,"Summer"
2015,7,22,84.3041666666667,0,"Summer"
2015,7,23,84.2666666666667,0,"Summer"
2015,7,24,78.9916666666667,0.74,"Summer"
2015,7,25,78.7625,0.08,"Summer"
2015,7,26,78.3041666666667,1.89,"Summer"
2015,7,27,80.4208333333333,0,"Summer"
2015,7,28,81.0916666666667,0,"Summer"
2015,7,29,80.8708333333333,0.71,"Summer"
2015,7,30,80.2666666666667,0.02,"Summer"
2015,7,31,79.2416666666667,0,"Summer"
2015,8,1,75.7875,1.57,"Summer"
2015,8,2,76.4083333333333,0.5,"Summer"
2015,8,3,NA,1.78,"Summer"
2015,8,4,79.1583333333333,0.02,"Summer"
2015,8,5,80.25,0.16,"Summer"
2015,8,6,80.975,0,"Summer"
2015,8,7,77.9041666666667,1.43,"Summer"
2015,8,8,81.4347826086957,0,"Summer"
2015,8,9,81.7,0,"Summer"
2015,8,10,81.1875,0,"Summer"
2015,8,11,81.5541666666667,0,"Summer"
2015,8,12,80.9291666666667,0,"Summer"
2015,8,13,78.1208333333333,0.41,"Summer"
2015,8,14,79.1739130434783,0,"Summer"
2015,8,15,78.1416666666667,0.01,"Summer"
2015,8,16,77.2833333333333,0.42,"Summer"
2015,8,17,NA,1.53,"Summer"
2015,8,18,79.8782608695652,0,"Summer"
2015,8,19,80.0083333333333,0,"Summer"
2015,8,20,80.4583333333333,0,"Summer"
2015,8,21,82.1791666666667,0,"Summer"
2015,8,22,82.575,0,"Summer"
2015,8,23,80.1958333333333,0.5,"Summer"
2015,8,24,78.6541666666667,0.01,"Summer"
2015,8,25,83.2291666666667,0,"Summer"
2015,8,26,80.775,1.13,"Summer"
2015,8,27,78.7791666666667,0,"Summer"
2015,8,28,78.6666666666667,0,"Summer"
2015,8,29,77.4333333333333,0.15,"Summer"
2015,8,30,76.5565217391304,1.57,"Summer"
2015,8,31,78.5041666666667,0.05,"Summer"
2015,9,1,78.6291666666667,0.12,"Summer"
2015,9,2,81.3291666666667,0,"Summer"
2015,9,3,81.2875,0,"Summer"
2015,9,4,78.2041666666667,0.26,"Summer"
2015,9,5,76.3666666666667,0.01,"Summer"
2015,9,6,75.9125,0.56,"Summer"
2015,9,7,74.95,1.66,"Summer"
2015,9,8,78.5708333333333,0.02,"Summer"
2015,9,9,79.9,0,"Summer"
2015,9,10,79.9166666666667,0,"Summer"
2015,9,11,81.9625,0,"Summer"
2015,9,12,74.9375,2.01,"Summer"
2015,9,13,74.7458333333333,0,"Summer"
2015,9,14,73.6666666666667,0,"Summer"
2015,9,15,76.0916666666667,0,"Summer"
2015,9,16,74.4181818181818,0.2,"Summer"
2015,9,17,75.2791666666667,0.01,"Summer"
2015,9,18,75.125,0.18,"Summer"
2015,9,19,77.8166666666667,0,"Summer"
2015,9,20,78.4916666666667,0,"Summer"
2015,9,21,77.6291666666667,0,"Summer"
2015,9,22,77.125,0,"Summer"
2015,9,23,75.7791666666667,0,"Summer"
2015,9,24,76.1333333333333,0,"Summer"
2015,9,25,75.3416666666667,0,"Summer"
2015,9,26,76.7208333333333,0.1,"Summer"
2015,9,27,76.904347826087,0.03,"Summer"
2015,9,28,77.8,0.89,"Summer"
2015,9,29,76.1291666666667,0,"Summer"
2015,9,30,80.8875,0,"Summer"
2015,10,1,78.6458333333333,0,"Fall"
2015,10,2,73.7409090909091,0,"Fall"
2015,10,3,67.7571428571429,0,"Fall"
2015,10,4,67.3583333333333,0,"Fall"
2015,10,5,70.2166666666667,0,"Fall"
2015,10,6,69.8208333333333,0,"Fall"
2015,10,7,71.9333333333333,0,"Fall"
2015,10,8,73.1791666666667,0,"Fall"
2015,10,9,76.3125,0,"Fall"
2015,10,10,76.225,0.29,"Fall"
2015,10,11,70.3625,0,"Fall"
2015,10,12,68.8333333333333,0,"Fall"
2015,10,13,70.9458333333333,0,"Fall"
2015,10,14,72.9291666666667,0,"Fall"
2015,10,15,68.1416666666667,0,"Fall"
2015,10,16,67.4666666666667,0,"Fall"
2015,10,17,69.5041666666667,0,"Fall"
2015,10,18,64.6666666666667,0,"Fall"
2015,10,19,63.5041666666667,0,"Fall"
2015,10,20,67.4916666666667,0,"Fall"
2015,10,21,69.6,0.01,"Fall"
2015,10,22,72.7916666666667,0,"Fall"
2015,10,23,73.5291666666667,0,"Fall"
2015,10,24,71.4875,0,"Fall"
2015,10,25,73.7434782608696,0,"Fall"
2015,10,26,71.3208333333333,0,"Fall"
2015,10,27,70.9666666666667,0.21,"Fall"
2015,10,28,75.7217391304348,0.32,"Fall"
2015,10,29,71.55,0,"Fall"
2015,10,30,68.2166666666667,0,"Fall"
2015,10,31,71.225,0,"Fall"
2015,11,1,76.4291666666667,0,"Fall"
2015,11,2,76.9125,0,"Fall"
2015,11,3,78.9416666666667,0,"Fall"
2015,11,4,77.2416666666667,0,"Fall"
2015,11,5,77.4791666666667,0,"Fall"
2015,11,6,76.0125,0,"Fall"
